"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance_SAM","avg_abundance_Stunting","prevalence_SAM","prevalence_Stunting"
"25","mal.typeStunting","Dermabacteraceae","Family","`Dermabacteraceae`~mal.type",-0.134522324297033,0.125787815020223,-1.06943843706487,0.288302008804078,1,1.05522632494217e-05,1.05011406864071e-06,0.0416666666666667,0.0188679245283019
"26","mal.typeStunting","Microbacteriaceae","Family","`Microbacteriaceae`~mal.type",0.161068160891002,0.1725252200789,0.93359197465357,0.353510387266014,1,0,1.32470864083605e-05,0,0.0377358490566038
"27","mal.typeStunting","Promicromonosporaceae","Family","`Promicromonosporaceae`~mal.type",-0.25919940522206,0.173011397729087,-1.49816375466738,0.138287979072544,1,4.61712491631461e-05,0,0.0416666666666667,0
"28","mal.typeStunting","Cellulomonadaceae","Family","`Cellulomonadaceae`~mal.type",0.401450972025994,0.259589062707974,1.54648646533158,0.126196584213576,1,0,4.55217389664834e-05,0,0.113207547169811
"29","mal.typeStunting","Corynebacteriaceae","Family","`Corynebacteriaceae`~mal.type",4.37804215882199,0.735032722176904,5.95625477170022,7.77166873841828e-08,4.37243099003102e-06,0.000650177181865581,0.0055495993983511,0.333333333333333,0.905660377358491
"30","mal.typeStunting","Nocardiaceae","Family","`Nocardiaceae`~mal.type",0.0562314294774649,0.083866767815792,0.67048523440147,0.504607959727016,1,0,2.21214345086636e-06,0,0.0188679245283019
"31","mal.typeStunting","Mycobacteriaceae","Family","`Mycobacteriaceae`~mal.type",0.200189305980716,0.17633957059467,1.13524891381791,0.259886051626167,1,0,1.27937329929849e-05,0,0.0566037735849057
"32","mal.typeStunting","Pseudonocardiaceae","Family","`Pseudonocardiaceae`~mal.type",-0.130753973289617,0.223413891935122,-0.585254444820231,0.560133449728476,1,3.1742733799663e-05,1.37278320027142e-05,0.0416666666666667,0.0188679245283019
"33","mal.typeStunting","Frankiaceae","Family","`Frankiaceae`~mal.type",0.138366275241579,0.206367371184679,0.67048523440149,0.504607959727003,1,0,4.52106817770812e-05,0,0.0188679245283019
"34","mal.typeStunting","Nakamurellaceae","Family","`Nakamurellaceae`~mal.type",0.0581814778050285,0.0867751813460401,0.670485234401455,0.504607959727025,1,0,2.37643263241245e-06,0,0.0188679245283019
"35","mal.typeStunting","Streptomycetaceae","Family","`Streptomycetaceae`~mal.type",0.059026903579995,0.0880360976669193,0.670485234401469,0.504607959727017,1,0,2.45139857191325e-06,0,0.0188679245283019
"36","mal.typeStunting","Micromonosporaceae","Family","`Micromonosporaceae`~mal.type",0.130396284903179,0.194480472071212,0.67048523440149,0.504607959727004,1,0,3.3735187625712e-05,0,0.0188679245283019
"37","mal.typeStunting","Geodermatophilaceae","Family","`Geodermatophilaceae`~mal.type",0.207463862913053,0.176990240970687,1.17217684870779,0.244836047877101,1,0,1.14133727244637e-05,0,0.0566037735849057
"38","mal.typeStunting","Brevibacteriaceae","Family","`Brevibacteriaceae`~mal.type",0.157501236660306,0.176422984769332,0.89274782912348,0.374847792566557,1,0,1.6882856143479e-05,0,0.0377358490566038
"39","mal.typeStunting","Nocardioidaceae","Family","`Nocardioidaceae`~mal.type",0.847191893583788,0.566569387208992,1.49530121589729,0.139031890932751,1,1.68836211990748e-05,0.00128453021438125,0.0416666666666667,0.169811320754717
"40","mal.typeStunting","Propionibacteriaceae","Family","`Propionibacteriaceae`~mal.type",-0.139765742811931,0.093291365764593,-1.49816375466739,0.138287979072541,1,6.33135794965304e-06,0,0.0416666666666667,0
"41","mal.typeStunting","Bifidobacteriaceae","Family","`Bifidobacteriaceae`~mal.type",-0.915549195193381,0.659628894974712,-1.3879761820144,0.169253836948469,1,0.01026852816191,0.000194716856624571,0.208333333333333,0.150943396226415
"42","mal.typeStunting","Atopobiaceae","Family","`Atopobiaceae`~mal.type",5.04337621584583,0.729646866920644,6.91207821823533,1.35640872195997e-09,1.39907401780623e-07,0.00104906311215635,0.00431533901740307,0.25,0.886792452830189
"43","mal.typeStunting","Coriobacteriaceae","Family","`Coriobacteriaceae`~mal.type",0.600020531265712,0.362113908318429,1.65699388364304,0.101698519831416,1,0,0.000149555284622113,0,0.132075471698113
"44","mal.typeStunting","Iamiaceae","Family","`Iamiaceae`~mal.type",0.0625844919141487,0.0933420882415345,0.670485234401478,0.504607959727011,1,0,2.79366155442122e-06,0,0.0188679245283019
"45","mal.typeStunting","Rubrobacteriaceae","Family","`Rubrobacteriaceae`~mal.type",-0.0309040307954237,0.21538899914294,-0.143480079848064,0.886295849677641,1,8.44181059953739e-06,2.88678360623527e-05,0.0416666666666667,0.0188679245283019
"46","mal.typeStunting","Solirubrobacteraceae","Family","`Solirubrobacteraceae`~mal.type",0.114234439779168,0.170375772527102,0.670485234401485,0.504607959727007,1,0,1.86306291465407e-05,0,0.0188679245283019
"47","mal.typeStunting","Gaiellaceae","Family","`Gaiellaceae`~mal.type",-0.0515354434573632,0.216817523467768,-0.237690398050434,0.812769363902584,1,2.01999215088764e-05,1.05619166406181e-05,0.0416666666666667,0.0377358490566038
"48","mal.typeStunting","JG30-KF-CM45","Family","`JG30-KF-CM45`~mal.type",0.0163738718522913,0.132787988245401,0.123308381041448,0.90219275664003,1,1.89946511062485e-06,6.08339448988249e-06,0.0416666666666667,0.0188679245283019
"49","mal.typeStunting","Pseudomonadaceae","Family","`Pseudomonadaceae`~mal.type",5.710068180245,0.87280771351329,6.54218345213793,6.61073197995312e-09,5.84457421725601e-07,0.0155623741595241,0.0343192978595161,0.375,0.981132075471698
"50","mal.typeStunting","Unknown Family","Family","`Unknown Family`~mal.type",0.0850365568489327,0.126828381127352,0.670485234401478,0.504607959727011,1,0,6.37363628697445e-06,0,0.0188679245283019
"51","mal.typeStunting","Legionellaceae","Family","`Legionellaceae`~mal.type",0.103904481377236,0.154969082160305,0.67048523440149,0.504607959727003,1,0,1.27472725739489e-05,0,0.0188679245283019
"52","mal.typeStunting","Xanthomonadaceae","Family","`Xanthomonadaceae`~mal.type",0.384675055322857,0.435019567602972,0.884270694862022,0.379376109936792,1,7.69297573183027e-05,0.000196161245821031,0.125,0.207547169811321
"53","mal.typeStunting","Halomonadaceae","Family","`Halomonadaceae`~mal.type",-0.137279200113983,0.12433837129398,-1.10407751593759,0.273089227970023,1,1.05882851213417e-05,9.56136748590057e-07,0.0416666666666667,0.0188679245283019
"54","mal.typeStunting","Neisseriaceae","Family","`Neisseriaceae`~mal.type",2.99447801189259,1.01188044711106,2.95931996753359,0.00412407493899922,0.134330402300219,0.00944839572088686,0.0117876751222965,0.416666666666667,0.830188679245283
"55","mal.typeStunting","Burkholderiaceae","Family","`Burkholderiaceae`~mal.type",5.67415312536211,0.751243289372266,7.55301671992756,8.42215943953783e-11,1.3030612662958e-08,0.000339598630366319,0.0111333481874425,0.208333333333333,0.905660377358491
"56","mal.typeStunting","Oxalobacteraceae","Family","`Oxalobacteraceae`~mal.type",0.591710000239881,0.306129343516907,1.9328758015881,0.057026798922583,1,0,4.82039635904882e-05,0,0.150943396226415
"57","mal.typeStunting","Alcaligenaceae","Family","`Alcaligenaceae`~mal.type",-0.524067141670813,0.420110188469318,-1.24745163543942,0.216113090813451,1,0.0142354446577095,5.22815179130739e-06,0.0416666666666667,0.0188679245283019
"58","mal.typeStunting","Comamonadaceae","Family","`Comamonadaceae`~mal.type",0.162390893563064,0.534169265912254,0.304006433776628,0.761964836726661,1,0.00130249075416362,0.000159641218659402,0.0833333333333333,0.150943396226415
"59","mal.typeStunting","Sutterellaceae","Family","`Sutterellaceae`~mal.type",0.0372695196610508,0.0555858917524437,0.67048523440145,0.504607959727029,1,0,1.1022593561152e-06,0,0.0188679245283019
"60","mal.typeStunting","Pasteurellaceae","Family","`Pasteurellaceae`~mal.type",2.63199376127142,1.06256973506759,2.47700802536411,0.0155013600435653,0.436062249456533,0.0218385547212425,0.0112534636322638,0.416666666666667,0.830188679245283
"61","mal.typeStunting","Alteromonadaceae","Family","`Alteromonadaceae`~mal.type",-0.190698760367617,0.127288328644658,-1.49816375466738,0.138287979072543,1,1.47731685491904e-05,0,0.0416666666666667,0
"62","mal.typeStunting","Enterobacteriaceae","Family","`Enterobacteriaceae`~mal.type",-6.06135404051905,0.8288096536421,-7.31332461426238,2.39085599074035e-10,2.95927129586232e-08,0.0913737743553217,8.25496479210877e-05,0.708333333333333,0.226415094339623
"63","mal.typeStunting","Aeromonadaceae","Family","`Aeromonadaceae`~mal.type",-0.271566708312464,0.180882784683251,-1.50134082017817,0.137465995643183,1,3.80281790864057e-05,1.46418100791292e-06,0.0833333333333333,0.0188679245283019
"64","mal.typeStunting","Moraxellaceae","Family","`Moraxellaceae`~mal.type",0.449329596279173,0.867486548638686,0.517967220338216,0.606005754333268,1,0.00461649673733151,0.00155229885955419,0.541666666666667,0.660377358490566
"65","mal.typeStunting","Cardiobacteriaceae","Family","`Cardiobacteriaceae`~mal.type",0.00891788323155965,0.466581400023864,0.0191132420433038,0.984801524723117,1,0.000572671056913947,0.000349568342513511,0.0833333333333333,0.132075471698113
"66","mal.typeStunting","Beijerinckiaceae","Family","`Beijerinckiaceae`~mal.type",1.53049012925035,0.686638490497462,2.22896058177794,0.028811522453016,0.68579486332924,1.76471418689029e-06,0.00676526857604391,0.0416666666666667,0.245283018867925
